Fecha;ID;NOME;CASOS_14_DIAS;NIVEL_14_DIAS;CASOS_7_DIAS;NIVEL_7_DIAS
10-03-2021;34123636031;0;MONDARIZ-BALNEARIO;0;Incidencia acumulada para o concello: <=25;0
10-03-2021;34123636032;0;MORAÑA;5;Incidencia acumulada para o concello: >50 e <=150;0
10-03-2021;34123636033;0;MOS;Número de novos casos diagnosticados no concello: 27;Incidencia acumulada para o concello: >150 e <=250;5
10-03-2021;34123636034;0;NEVES (AS);5;Incidencia acumulada para o concello: >50 e <=150;0
10-03-2021;34123636035;0;NIGRAN;5;Incidencia acumulada para o concello: <=25;0
10-03-2021;34123636036;0;OIA;0;Incidencia acumulada para o concello: <=25;0
10-03-2021;34123636037;0;PAZOS DE BORBEN;5;Incidencia acumulada para o concello: >150 e <=250;5
10-03-2021;34123636038;0;PONTEVEDRA;Número de novos casos diagnosticados no concello: 58;Incidencia acumulada para o concello: >50 e <=150;Número de novos casos diagnosticados no concello: 17
10-03-2021;34123636039;0;PORRIÑO (O);Número de novos casos diagnosticados no concello: 17;Incidencia acumulada para o concello: >50 e <=150;5
10-03-2021;34123636040;0;PORTAS;0;Incidencia acumulada para o concello: <=25;0
10-03-2021;34123636041;0;POIO;Número de novos casos diagnosticados no concello: 16;Incidencia acumulada para o concello: >50 e <=150;5
10-03-2021;34123636042;0;PONTEAREAS;5;Incidencia acumulada para o concello: >25 e <=50;5
10-03-2021;34123636043;0;PONTE-CALDELAS;Número de novos casos diagnosticados no concello: 10;Incidencia acumulada para o concello: >150 e <=250;0
10-03-2021;34123636044;0;PONTECESURES;5;Incidencia acumulada para o concello: >250 e <=500;5
10-03-2021;34123636045;0;REDONDELA;Número de novos casos diagnosticados no concello: 40;Incidencia acumulada para o concello: >50 e <=150;Número de novos casos diagnosticados no concello: 15
10-03-2021;34123636046;0;RIBADUMIA;5;Incidencia acumulada para o concello: >25 e <=50;0
10-03-2021;34123636047;0;RODEIRO;0;Incidencia acumulada para o concello: <=25;0
10-03-2021;34123636048;0;ROSAL (O);5;Incidencia acumulada para o concello: <=25;5
10-03-2021;34123636049;0;SALCEDA DE CASELAS;5;Incidencia acumulada para o concello: >25 e <=50;5
10-03-2021;34123636050;0;SALVATERRA DE MIÑO;0;Incidencia acumulada para o concello: <=25;0
10-03-2021;34123636051;0;SANXENXO;Número de novos casos diagnosticados no concello: 23;Incidencia acumulada para o concello: >50 e <=150;5
10-03-2021;34123636052;0;SILLEDA;5;Incidencia acumulada para o concello: >25 e <=50;5
10-03-2021;34123636053;0;SOUTOMAIOR;Número de novos casos diagnosticados no concello: 27;Incidencia acumulada para o concello: >250 e <=500;5
10-03-2021;34123636054;0;TOMIÑO;5;Incidencia acumulada para o concello: <=25;5
10-03-2021;34123636055;0;TUI;Número de novos casos diagnosticados no concello: 15;Incidencia acumulada para o concello: >50 e <=150;5
10-03-2021;34123636056;0;VALGA;5;Incidencia acumulada para o concello: >25 e <=50;0
10-03-2021;34123636057;0;VIGO;Número de novos casos diagnosticados no concello: 270;Incidencia acumulada para o concello: >50 e <=150;Número de novos casos diagnosticados no concello: 119
10-03-2021;34123636058;0;VILABOA;5;Incidencia acumulada para o concello: >50 e <=150;5
10-03-2021;34123636059;0;VILA DE CRUCES;5;Incidencia acumulada para o concello: >150 e <=250;5
10-03-2021;34123636060;0;VILAGARCIA DE AROUSA;Número de novos casos diagnosticados no concello: 20;Incidencia acumulada para o concello: >50 e <=150;5
10-03-2021;34123636061;0;VILANOVA DE AROUSA;Número de novos casos diagnosticados no concello: 19;Incidencia acumulada para o concello: >150 e <=250;5
10-03-2021;34123636901;0;ILLA DE AROUSA;5;Incidencia acumulada para o concello: <=25;5
